MILLIS,X,Y,Z
9775,56.0,-844.0,596.0
9792,56.0,-844.0,596.0
9809,56.0,-844.0,596.0
9826,84.0,-832.0,624.0
9842,84.0,-832.0,624.0
9859,84.0,-832.0,624.0
9876,84.0,-832.0,624.0
9892,84.0,-832.0,624.0
9909,84.0,-832.0,624.0
9926,84.0,-832.0,624.0
9943,196.0,-756.0,684.0
9959,196.0,-756.0,684.0
9976,196.0,-756.0,684.0
9993,196.0,-756.0,684.0
10009,196.0,-756.0,684.0
10026,196.0,-756.0,684.0
10042,-32.0,-936.0,376.0
10059,-32.0,-936.0,376.0
10075,-32.0,-936.0,376.0
10092,-32.0,-936.0,376.0
10109,-32.0,-936.0,376.0
10125,-32.0,-936.0,376.0
10142,0.0,-524.0,480.0
10159,0.0,-524.0,480.0
10176,0.0,-524.0,480.0
10192,0.0,-524.0,480.0
10209,0.0,-524.0,480.0
10226,0.0,-524.0,480.0
10242,-32.0,-552.0,708.0
10260,-32.0,-552.0,708.0
10277,-32.0,-552.0,708.0
10293,-32.0,-552.0,708.0
10310,-32.0,-552.0,708.0
10326,-32.0,-552.0,708.0
10343,92.0,-688.0,836.0
10360,92.0,-688.0,836.0
10377,92.0,-688.0,836.0
10393,92.0,-688.0,836.0
10410,92.0,-688.0,836.0
10427,92.0,-688.0,836.0
10443,92.0,-688.0,836.0
10460,72.0,-620.0,612.0
10476,72.0,-620.0,612.0
10493,72.0,-620.0,612.0
10509,72.0,-620.0,612.0
10526,72.0,-620.0,612.0
10542,72.0,-620.0,612.0
10560,160.0,-676.0,528.0
10575,160.0,-676.0,528.0
10593,160.0,-676.0,528.0
10610,160.0,-676.0,528.0
10626,160.0,-676.0,528.0
10643,160.0,-676.0,528.0
10660,156.0,-776.0,304.0
10677,156.0,-776.0,304.0
10692,156.0,-776.0,304.0
10709,156.0,-776.0,304.0
10726,156.0,-776.0,304.0
10744,156.0,-776.0,304.0
10759,308.0,-944.0,624.0
10776,308.0,-944.0,624.0
10792,308.0,-944.0,624.0
10809,308.0,-944.0,624.0
10827,308.0,-944.0,624.0
10842,308.0,-944.0,624.0
10859,308.0,-944.0,624.0
10876,368.0,-452.0,532.0
10893,368.0,-452.0,532.0
10910,368.0,-452.0,532.0
10927,368.0,-452.0,532.0
10949,368.0,-452.0,532.0
10967,268.0,-784.0,588.0
10983,268.0,-784.0,588.0
11001,268.0,-784.0,588.0
11018,268.0,-784.0,588.0
11037,268.0,-784.0,588.0
11055,268.0,-784.0,588.0
11073,88.0,-796.0,484.0
11092,88.0,-796.0,484.0
11109,88.0,-796.0,484.0
11128,88.0,-796.0,484.0
11146,88.0,-796.0,484.0
11164,88.0,-796.0,484.0
11182,120.0,-852.0,456.0
11216,120.0,-852.0,456.0
11234,120.0,-852.0,456.0
11251,120.0,-852.0,456.0
11267,120.0,-852.0,456.0
11283,120.0,-812.0,432.0
11300,120.0,-812.0,432.0
11316,120.0,-812.0,432.0
11334,120.0,-812.0,432.0
11350,120.0,-812.0,432.0
11367,120.0,-812.0,432.0
11384,112.0,-856.0,568.0
11401,112.0,-856.0,568.0
11417,112.0,-856.0,568.0
11434,112.0,-856.0,568.0
11451,112.0,-856.0,568.0
11467,112.0,-856.0,568.0
11483,76.0,-816.0,504.0
11500,76.0,-816.0,504.0
11517,76.0,-816.0,504.0
11534,76.0,-816.0,504.0
11550,76.0,-816.0,504.0
11567,76.0,-816.0,504.0
11584,76.0,-816.0,504.0
11601,120.0,-820.0,504.0
11616,120.0,-820.0,504.0
11634,120.0,-820.0,504.0
11651,120.0,-820.0,504.0
11668,120.0,-820.0,504.0
11684,120.0,-820.0,504.0
11700,148.0,-868.0,480.0
11717,148.0,-868.0,480.0
11734,148.0,-868.0,480.0
11751,148.0,-868.0,480.0
11767,148.0,-868.0,480.0
11784,148.0,-868.0,480.0
11800,-148.0,-692.0,468.0
11817,-148.0,-692.0,468.0
11834,-148.0,-692.0,468.0
11850,-148.0,-692.0,468.0
11867,-148.0,-692.0,468.0
11884,-148.0,-692.0,468.0
11901,-100.0,-680.0,664.0
11917,-100.0,-680.0,664.0
11934,-100.0,-680.0,664.0
11951,-100.0,-680.0,664.0
11967,-100.0,-680.0,664.0
11984,-100.0,-680.0,664.0
12001,-56.0,-508.0,632.0
12017,-56.0,-508.0,632.0
12034,-56.0,-508.0,632.0
12050,-56.0,-508.0,632.0
12067,-56.0,-508.0,632.0
12084,-56.0,-508.0,632.0
12101,-56.0,-508.0,632.0
12118,-140.0,-540.0,660.0
12134,-140.0,-540.0,660.0
12151,-140.0,-540.0,660.0
12167,-140.0,-540.0,660.0
12184,-140.0,-540.0,660.0
12201,-140.0,-540.0,660.0
12217,80.0,-816.0,580.0
12233,80.0,-816.0,580.0
12251,80.0,-816.0,580.0
12267,80.0,-816.0,580.0
12284,80.0,-816.0,580.0
12300,80.0,-816.0,580.0
12317,128.0,-800.0,604.0
12333,128.0,-800.0,604.0
12351,128.0,-800.0,604.0
12367,128.0,-800.0,604.0
12384,128.0,-800.0,604.0
12401,128.0,-800.0,604.0
12417,172.0,-864.0,568.0
12434,172.0,-864.0,568.0
12450,172.0,-864.0,568.0
12467,172.0,-864.0,568.0
12484,172.0,-864.0,568.0
12500,172.0,-864.0,568.0
12518,140.0,-776.0,432.0
12534,140.0,-776.0,432.0
12551,140.0,-776.0,432.0
12568,140.0,-776.0,432.0
12583,140.0,-776.0,432.0
12601,140.0,-776.0,432.0
12617,140.0,-776.0,432.0
12634,8.0,-976.0,272.0
12651,8.0,-976.0,272.0
12667,8.0,-976.0,272.0
12684,8.0,-976.0,272.0
12700,8.0,-976.0,272.0
12718,8.0,-976.0,272.0
12733,36.0,-492.0,260.0
12750,36.0,-492.0,260.0
12768,36.0,-492.0,260.0
12784,36.0,-492.0,260.0
12801,36.0,-492.0,260.0
12817,36.0,-492.0,260.0
12834,196.0,-872.0,412.0
12851,196.0,-872.0,412.0
12868,196.0,-872.0,412.0
12883,196.0,-872.0,412.0
12901,196.0,-872.0,412.0
12918,196.0,-872.0,412.0
12935,192.0,-956.0,476.0
12951,192.0,-956.0,476.0
12968,192.0,-956.0,476.0
12984,192.0,-956.0,476.0
13001,192.0,-956.0,476.0
13017,192.0,-956.0,476.0
13034,192.0,-956.0,476.0
13051,120.0,-840.0,440.0
13068,120.0,-840.0,440.0
13084,120.0,-840.0,440.0
13102,120.0,-840.0,440.0
13117,120.0,-840.0,440.0
13134,120.0,-840.0,440.0
13151,76.0,-912.0,528.0
13167,76.0,-912.0,528.0
13184,76.0,-912.0,528.0
13200,76.0,-912.0,528.0
13218,76.0,-912.0,528.0
13233,76.0,-912.0,528.0
13251,196.0,-988.0,556.0
13268,196.0,-988.0,556.0
13284,196.0,-988.0,556.0
13301,196.0,-988.0,556.0
13317,196.0,-988.0,556.0
13334,196.0,-988.0,556.0
13350,212.0,-872.0,472.0
13367,212.0,-872.0,472.0
13384,212.0,-872.0,472.0
13400,212.0,-872.0,472.0
13418,212.0,-872.0,472.0
13434,212.0,-872.0,472.0
13451,-132.0,-560.0,364.0
13468,-132.0,-560.0,364.0
13484,-132.0,-560.0,364.0
13500,-132.0,-560.0,364.0
13517,-132.0,-560.0,364.0
13534,-132.0,-560.0,364.0
13551,-132.0,-560.0,364.0
13567,-72.0,-620.0,476.0
13584,-72.0,-620.0,476.0
13601,-72.0,-620.0,476.0
13618,-72.0,-620.0,476.0
13633,-72.0,-620.0,476.0
13651,-72.0,-620.0,476.0
13667,148.0,-748.0,432.0
13685,148.0,-748.0,432.0
13701,148.0,-748.0,432.0
13718,148.0,-748.0,432.0
13735,148.0,-748.0,432.0
13751,148.0,-748.0,432.0
13768,88.0,-692.0,672.0
13784,88.0,-692.0,672.0
13801,88.0,-692.0,672.0
13818,88.0,-692.0,672.0
13834,88.0,-692.0,672.0
13851,88.0,-692.0,672.0
13868,112.0,-736.0,620.0
13884,112.0,-736.0,620.0
13901,112.0,-736.0,620.0
13918,112.0,-736.0,620.0
13934,112.0,-736.0,620.0
13951,112.0,-736.0,620.0
13968,112.0,-736.0,620.0
13984,-24.0,-788.0,592.0
14001,-24.0,-788.0,592.0
14018,-24.0,-788.0,592.0
14035,-24.0,-788.0,592.0
14051,-24.0,-788.0,592.0
14067,-24.0,-788.0,592.0
14084,-168.0,-820.0,696.0
14101,-168.0,-820.0,696.0
14118,-168.0,-820.0,696.0
14135,-168.0,-820.0,696.0
14151,-168.0,-820.0,696.0
14167,-168.0,-820.0,696.0
14184,-68.0,-836.0,468.0
14201,-68.0,-836.0,468.0
14217,-68.0,-836.0,468.0
14235,-68.0,-836.0,468.0
14251,-68.0,-836.0,468.0
14267,-68.0,-836.0,468.0
14285,68.0,-916.0,332.0
14301,68.0,-916.0,332.0
14318,68.0,-916.0,332.0
14335,68.0,-916.0,332.0
14352,68.0,-916.0,332.0
14368,68.0,-916.0,332.0
14384,-8.0,-648.0,320.0
14401,-8.0,-648.0,320.0
14419,-8.0,-648.0,320.0
14435,-8.0,-648.0,320.0
14451,-8.0,-648.0,320.0
14468,-8.0,-648.0,320.0
14485,-8.0,-648.0,320.0
14501,124.0,-856.0,356.0
14518,124.0,-856.0,356.0
14535,124.0,-856.0,356.0
14551,124.0,-856.0,356.0
14568,124.0,-856.0,356.0
14585,124.0,-856.0,356.0
14601,204.0,-836.0,536.0
14618,204.0,-836.0,536.0
14634,204.0,-836.0,536.0
14651,204.0,-836.0,536.0
14668,204.0,-836.0,536.0
14685,204.0,-836.0,536.0
14702,132.0,-832.0,592.0
14718,132.0,-832.0,592.0
14735,132.0,-832.0,592.0
14751,132.0,-832.0,592.0
14768,132.0,-832.0,592.0
14785,132.0,-832.0,592.0
14801,156.0,-872.0,584.0
14818,156.0,-872.0,584.0
14834,156.0,-872.0,584.0
14851,156.0,-872.0,584.0
14868,156.0,-872.0,584.0
14885,156.0,-872.0,584.0
14901,204.0,-844.0,628.0
14918,204.0,-844.0,628.0
14934,204.0,-844.0,628.0
14951,204.0,-844.0,628.0
14968,204.0,-844.0,628.0
14985,204.0,-844.0,628.0
15001,204.0,-844.0,628.0
15018,-80.0,-604.0,424.0
15034,-80.0,-604.0,424.0
15052,-80.0,-604.0,424.0
15068,-80.0,-604.0,424.0
15085,-80.0,-604.0,424.0
15102,-80.0,-604.0,424.0
15119,-64.0,-1000.0,396.0
15134,-64.0,-1000.0,396.0
15151,-64.0,-1000.0,396.0
15168,-64.0,-1000.0,396.0
15185,-64.0,-1000.0,396.0
15202,-64.0,-1000.0,396.0
15218,20.0,-712.0,440.0
15235,20.0,-712.0,440.0
15251,20.0,-712.0,440.0
15268,20.0,-712.0,440.0
15285,20.0,-712.0,440.0
15302,20.0,-712.0,440.0
15319,-136.0,-764.0,520.0
15335,-136.0,-764.0,520.0
15352,-136.0,-764.0,520.0
15369,-136.0,-764.0,520.0
15385,-136.0,-764.0,520.0
15401,-136.0,-764.0,520.0
15419,280.0,-996.0,664.0
15435,280.0,-996.0,664.0
15452,280.0,-996.0,664.0
15468,280.0,-996.0,664.0
15485,280.0,-996.0,664.0
15502,280.0,-996.0,664.0
15519,280.0,-996.0,664.0
15536,88.0,-736.0,572.0
15552,88.0,-736.0,572.0
15569,88.0,-736.0,572.0
15586,88.0,-736.0,572.0
15602,88.0,-736.0,572.0
15618,88.0,-736.0,572.0
15636,308.0,-832.0,536.0
15652,308.0,-832.0,536.0
15668,308.0,-832.0,536.0
15685,308.0,-832.0,536.0
15702,308.0,-832.0,536.0
15718,308.0,-832.0,536.0
15735,-80.0,-1108.0,464.0
15752,-80.0,-1108.0,464.0
15770,-80.0,-1108.0,464.0
15789,-80.0,-1108.0,464.0
15807,-80.0,-1108.0,464.0
15826,-80.0,-1108.0,464.0
15844,80.0,-932.0,516.0
15862,80.0,-932.0,516.0
15878,80.0,-932.0,516.0
15895,80.0,-932.0,516.0
15912,80.0,-932.0,516.0
15930,80.0,-932.0,516.0
15962,64.0,-884.0,504.0
15979,64.0,-884.0,504.0
15996,64.0,-884.0,504.0
16013,64.0,-884.0,504.0
