MILLIS,X,Y,Z
12459,-1032.0,28.0,100.0
12475,-1032.0,28.0,100.0
12491,-1032.0,28.0,100.0
12509,-1032.0,28.0,100.0
12527,-1032.0,28.0,100.0
12545,-1052.0,40.0,92.0
12564,-1052.0,40.0,92.0
12582,-1052.0,40.0,92.0
12599,-1052.0,40.0,92.0
12615,-1052.0,40.0,92.0
12633,-1052.0,40.0,92.0
12650,-1040.0,80.0,80.0
12666,-1040.0,80.0,80.0
12683,-1040.0,80.0,80.0
12700,-1040.0,80.0,80.0
12716,-1040.0,80.0,80.0
12733,-1040.0,80.0,80.0
12749,-1028.0,80.0,100.0
12766,-1028.0,80.0,100.0
12783,-1028.0,80.0,100.0
12799,-1028.0,80.0,100.0
12816,-1028.0,80.0,100.0
12832,-1028.0,80.0,100.0
12849,-1040.0,72.0,112.0
12865,-1040.0,72.0,112.0
12883,-1040.0,72.0,112.0
12899,-1040.0,72.0,112.0
12916,-1040.0,72.0,112.0
12932,-1040.0,72.0,112.0
12949,-1040.0,72.0,112.0
12966,-1040.0,56.0,92.0
12982,-1040.0,56.0,92.0
12999,-1040.0,56.0,92.0
13016,-1040.0,56.0,92.0
13032,-1040.0,56.0,92.0
13048,-1040.0,56.0,92.0
13066,-1032.0,100.0,120.0
13082,-1032.0,100.0,120.0
13099,-1032.0,100.0,120.0
13115,-1032.0,100.0,120.0
13132,-1032.0,100.0,120.0
13149,-1032.0,100.0,120.0
13165,-1072.0,12.0,64.0
13183,-1072.0,12.0,64.0
13200,-1072.0,12.0,64.0
13216,-1072.0,12.0,64.0
13232,-1072.0,12.0,64.0
13249,-1072.0,12.0,64.0
13266,-1072.0,-12.0,52.0
13283,-1072.0,-12.0,52.0
13299,-1072.0,-12.0,52.0
13316,-1072.0,-12.0,52.0
13332,-1072.0,-12.0,52.0
13349,-1072.0,-12.0,52.0
13365,-1028.0,36.0,116.0
13383,-1028.0,36.0,116.0
13399,-1028.0,36.0,116.0
13416,-1028.0,36.0,116.0
13433,-1028.0,36.0,116.0
13449,-1028.0,36.0,116.0
13466,-1028.0,36.0,116.0
13483,-1032.0,-4.0,60.0
13500,-1032.0,-4.0,60.0
13515,-1032.0,-4.0,60.0
13533,-1032.0,-4.0,60.0
13549,-1032.0,-4.0,60.0
13566,-1032.0,-4.0,60.0
13583,-1056.0,44.0,48.0
13599,-1056.0,44.0,48.0
13616,-1056.0,44.0,48.0
13633,-1056.0,44.0,48.0
13650,-1056.0,44.0,48.0
13667,-1056.0,44.0,48.0
13683,-1092.0,152.0,80.0
13700,-1092.0,152.0,80.0
13716,-1092.0,152.0,80.0
13733,-1092.0,152.0,80.0
13750,-1092.0,152.0,80.0
13766,-1092.0,152.0,80.0
13783,-1084.0,188.0,156.0
13800,-1084.0,188.0,156.0
13816,-1084.0,188.0,156.0
13833,-1084.0,188.0,156.0
13849,-1084.0,188.0,156.0
13866,-1084.0,188.0,156.0
13883,-1084.0,188.0,156.0
13899,-952.0,136.0,88.0
13916,-952.0,136.0,88.0
13932,-952.0,136.0,88.0
13950,-952.0,136.0,88.0
13967,-952.0,136.0,88.0
13983,-952.0,136.0,88.0
14000,-1028.0,252.0,136.0
14016,-1028.0,252.0,136.0
14033,-1028.0,252.0,136.0
14050,-1028.0,252.0,136.0
14066,-1028.0,252.0,136.0
14083,-1028.0,252.0,136.0
14099,-1036.0,292.0,140.0
14116,-1036.0,292.0,140.0
14133,-1036.0,292.0,140.0
14149,-1036.0,292.0,140.0
14166,-1036.0,292.0,140.0
14182,-1036.0,292.0,140.0
14200,-920.0,392.0,156.0
14216,-920.0,392.0,156.0
14233,-920.0,392.0,156.0
14249,-920.0,392.0,156.0
14266,-920.0,392.0,156.0
14282,-920.0,392.0,156.0
14299,-932.0,292.0,204.0
14316,-932.0,292.0,204.0
14333,-932.0,292.0,204.0
14350,-932.0,292.0,204.0
14366,-932.0,292.0,204.0
14382,-932.0,292.0,204.0
14399,-932.0,292.0,204.0
14416,-980.0,292.0,192.0
14433,-980.0,292.0,192.0
14449,-980.0,292.0,192.0
14467,-980.0,292.0,192.0
14483,-980.0,292.0,192.0
14500,-980.0,292.0,192.0
14516,-980.0,320.0,176.0
14533,-980.0,320.0,176.0
14550,-980.0,320.0,176.0
14566,-980.0,320.0,176.0
14583,-980.0,320.0,176.0
14600,-980.0,320.0,176.0
14616,-988.0,308.0,164.0
14633,-988.0,308.0,164.0
14649,-988.0,308.0,164.0
14666,-988.0,308.0,164.0
14683,-988.0,308.0,164.0
14700,-988.0,308.0,164.0
14716,-1000.0,260.0,124.0
14733,-1000.0,260.0,124.0
14749,-1000.0,260.0,124.0
14766,-1000.0,260.0,124.0
14783,-1000.0,260.0,124.0
14799,-1000.0,260.0,124.0
14817,-1008.0,268.0,108.0
14833,-1008.0,268.0,108.0
14850,-1008.0,268.0,108.0
14866,-1008.0,268.0,108.0
14882,-1008.0,268.0,108.0
14900,-1008.0,268.0,108.0
14917,-1008.0,268.0,108.0
14933,-1012.0,260.0,80.0
14949,-1012.0,260.0,80.0
14966,-1012.0,260.0,80.0
14983,-1012.0,260.0,80.0
15000,-1012.0,260.0,80.0
15017,-1012.0,260.0,80.0
15033,-1004.0,264.0,96.0
15050,-1004.0,264.0,96.0
15066,-1004.0,264.0,96.0
15083,-1004.0,264.0,96.0
15100,-1004.0,264.0,96.0
15116,-1004.0,264.0,96.0
15133,-1068.0,152.0,140.0
15149,-1068.0,152.0,140.0
15166,-1068.0,152.0,140.0
15183,-1068.0,152.0,140.0
15199,-1068.0,152.0,140.0
15217,-1068.0,152.0,140.0
15233,-1016.0,68.0,148.0
15249,-1016.0,68.0,148.0
15267,-1016.0,68.0,148.0
15284,-1016.0,68.0,148.0
15300,-1016.0,68.0,148.0
15317,-1016.0,68.0,148.0
15333,-1016.0,68.0,148.0
15350,-1012.0,128.0,188.0
15367,-1012.0,128.0,188.0
15383,-1012.0,128.0,188.0
15399,-1012.0,128.0,188.0
15417,-1012.0,128.0,188.0
15433,-1012.0,128.0,188.0
