MILLIS,X,Y,Z
10156,-1036.0,108.0,56.0
10172,-1036.0,108.0,56.0
10189,-1036.0,108.0,56.0
10206,-1036.0,108.0,56.0
10222,-1036.0,108.0,56.0
10239,-1036.0,108.0,56.0
10255,-1044.0,144.0,52.0
10272,-1044.0,144.0,52.0
10290,-1044.0,144.0,52.0
10306,-1044.0,144.0,52.0
10323,-1044.0,144.0,52.0
10340,-1044.0,144.0,52.0
10356,-1044.0,144.0,52.0
10373,-1056.0,156.0,36.0
10389,-1056.0,156.0,36.0
10406,-1056.0,156.0,36.0
10422,-1056.0,156.0,36.0
10439,-1056.0,156.0,36.0
10455,-1056.0,156.0,36.0
10472,-1040.0,228.0,4.0
10489,-1040.0,228.0,4.0
10506,-1040.0,228.0,4.0
10523,-1040.0,228.0,4.0
10539,-1040.0,228.0,4.0
10556,-1040.0,228.0,4.0
10572,-1040.0,216.0,24.0
10589,-1040.0,216.0,24.0
10606,-1040.0,216.0,24.0
10622,-1040.0,216.0,24.0
10639,-1040.0,216.0,24.0
10655,-1040.0,216.0,24.0
10673,-1020.0,260.0,28.0
10690,-1020.0,260.0,28.0
10705,-1020.0,260.0,28.0
10723,-1020.0,260.0,28.0
10740,-1020.0,260.0,28.0
10756,-1020.0,260.0,28.0
10773,-1052.0,308.0,12.0
10789,-1052.0,308.0,12.0
10806,-1052.0,308.0,12.0
10823,-1052.0,308.0,12.0
10840,-1052.0,308.0,12.0
10856,-1052.0,308.0,12.0
10873,-1052.0,308.0,12.0
10889,-1036.0,304.0,24.0
10906,-1036.0,304.0,24.0
10923,-1036.0,304.0,24.0
10939,-1036.0,304.0,24.0
10956,-1036.0,304.0,24.0
10972,-1036.0,304.0,24.0
10989,-1036.0,220.0,56.0
11007,-1036.0,220.0,56.0
11023,-1036.0,220.0,56.0
11039,-1036.0,220.0,56.0
11056,-1036.0,220.0,56.0
11072,-1036.0,220.0,56.0
11090,-1012.0,172.0,72.0
11107,-1012.0,172.0,72.0
11123,-1012.0,172.0,72.0
11139,-1012.0,172.0,72.0
11156,-1012.0,172.0,72.0
11173,-1012.0,172.0,72.0
11189,-1032.0,248.0,44.0
11206,-1032.0,248.0,44.0
11223,-1032.0,248.0,44.0
11240,-1032.0,248.0,44.0
11256,-1032.0,248.0,44.0
11273,-1032.0,248.0,44.0
11289,-1032.0,248.0,44.0
11306,-1032.0,256.0,56.0
11323,-1032.0,256.0,56.0
11339,-1032.0,256.0,56.0
11356,-1032.0,256.0,56.0
11372,-1032.0,256.0,56.0
11389,-1032.0,256.0,56.0
11406,-1040.0,240.0,64.0
11423,-1040.0,240.0,64.0
11439,-1040.0,240.0,64.0
11456,-1040.0,240.0,64.0
11472,-1040.0,240.0,64.0
11489,-1040.0,240.0,64.0
11506,-1032.0,228.0,-4.0
11522,-1032.0,228.0,-4.0
11540,-1032.0,228.0,-4.0
11557,-1032.0,228.0,-4.0
11573,-1032.0,228.0,-4.0
11590,-1032.0,228.0,-4.0
11606,-1020.0,220.0,4.0
11622,-1020.0,220.0,4.0
11640,-1020.0,220.0,4.0
11656,-1020.0,220.0,4.0
11673,-1020.0,220.0,4.0
11690,-1020.0,220.0,4.0
11706,-1072.0,140.0,-48.0
11723,-1072.0,140.0,-48.0
11740,-1072.0,140.0,-48.0
11756,-1072.0,140.0,-48.0
11772,-1072.0,140.0,-48.0
11790,-1072.0,140.0,-48.0
11806,-1072.0,140.0,-48.0
11823,-1048.0,192.0,8.0
11839,-1048.0,192.0,8.0
11856,-1048.0,192.0,8.0
11874,-1048.0,192.0,8.0
11890,-1048.0,192.0,8.0
11906,-1048.0,192.0,8.0
11923,-1024.0,116.0,60.0
11940,-1024.0,116.0,60.0
11957,-1024.0,116.0,60.0
11973,-1024.0,116.0,60.0
11989,-1024.0,116.0,60.0
12006,-1024.0,116.0,60.0
12023,-1072.0,88.0,84.0
12040,-1072.0,88.0,84.0
12057,-1072.0,88.0,84.0
12072,-1072.0,88.0,84.0
12090,-1072.0,88.0,84.0
12106,-1072.0,88.0,84.0
12123,-1036.0,76.0,92.0
12139,-1036.0,76.0,92.0
12156,-1036.0,76.0,92.0
12173,-1036.0,76.0,92.0
12190,-1036.0,76.0,92.0
12207,-1036.0,76.0,92.0
12223,-1036.0,76.0,92.0
12239,-1036.0,24.0,128.0
12255,-1036.0,24.0,128.0
12273,-1036.0,24.0,128.0
12289,-1036.0,24.0,128.0
12307,-1036.0,24.0,128.0
12322,-1036.0,24.0,128.0
12340,-1048.0,28.0,148.0
12357,-1048.0,28.0,148.0
12373,-1048.0,28.0,148.0
12390,-1048.0,28.0,148.0
12405,-1048.0,28.0,148.0
12423,-1048.0,28.0,148.0
12439,-1036.0,28.0,184.0
12458,-1036.0,28.0,184.0
12476,-1036.0,28.0,184.0
12494,-1036.0,28.0,184.0
12513,-1036.0,28.0,184.0
12530,-1036.0,28.0,184.0
12546,-1040.0,8.0,168.0
12563,-1040.0,8.0,168.0
12581,-1040.0,8.0,168.0
12596,-1040.0,8.0,168.0
12614,-1040.0,8.0,168.0
12630,-1040.0,8.0,168.0
12647,-1072.0,-28.0,176.0
12664,-1072.0,-28.0,176.0
12680,-1072.0,-28.0,176.0
12697,-1072.0,-28.0,176.0
12714,-1072.0,-28.0,176.0
12730,-1072.0,-28.0,176.0
12746,-1068.0,52.0,40.0
12763,-1068.0,52.0,40.0
12780,-1068.0,52.0,40.0
12797,-1068.0,52.0,40.0
12813,-1068.0,52.0,40.0
12830,-1068.0,52.0,40.0
12847,-1072.0,172.0,-56.0
12863,-1072.0,172.0,-56.0
12880,-1072.0,172.0,-56.0
12896,-1072.0,172.0,-56.0
12913,-1072.0,172.0,-56.0
12929,-1072.0,172.0,-56.0
12946,-1072.0,172.0,-56.0
12963,-1028.0,212.0,-116.0
12980,-1028.0,212.0,-116.0
12996,-1028.0,212.0,-116.0
13013,-1028.0,212.0,-116.0
13030,-1028.0,212.0,-116.0
13047,-1028.0,212.0,-116.0
13063,-1040.0,172.0,-56.0
13079,-1040.0,172.0,-56.0
13097,-1040.0,172.0,-56.0
13113,-1040.0,172.0,-56.0
13129,-1040.0,172.0,-56.0
13147,-1040.0,172.0,-56.0
13163,-1064.0,244.0,-80.0
13179,-1064.0,244.0,-80.0
13196,-1064.0,244.0,-80.0
13212,-1064.0,244.0,-80.0
13230,-1064.0,244.0,-80.0
13247,-1064.0,244.0,-80.0
13262,-1068.0,216.0,-12.0
13280,-1068.0,216.0,-12.0
13297,-1068.0,216.0,-12.0
13313,-1068.0,216.0,-12.0
13330,-1068.0,216.0,-12.0
13347,-1068.0,216.0,-12.0
13363,-1032.0,240.0,-48.0
13380,-1032.0,240.0,-48.0
13397,-1032.0,240.0,-48.0
13414,-1032.0,240.0,-48.0
13430,-1032.0,240.0,-48.0
13447,-1032.0,240.0,-48.0
13463,-1032.0,240.0,-48.0
13480,-1036.0,88.0,16.0
13496,-1036.0,88.0,16.0
13513,-1036.0,88.0,16.0
13530,-1036.0,88.0,16.0
13546,-1036.0,88.0,16.0
13563,-1036.0,88.0,16.0
13580,-1056.0,112.0,28.0
13596,-1056.0,112.0,28.0
13613,-1056.0,112.0,28.0
13629,-1056.0,112.0,28.0
13646,-1056.0,112.0,28.0
13664,-1056.0,112.0,28.0
13680,-1044.0,136.0,0.0
13696,-1044.0,136.0,0.0
13713,-1044.0,136.0,0.0
13730,-1044.0,136.0,0.0
13747,-1044.0,136.0,0.0
13763,-1044.0,136.0,0.0
13780,-1092.0,52.0,-24.0
13797,-1092.0,52.0,-24.0
13814,-1092.0,52.0,-24.0
13831,-1092.0,52.0,-24.0
13847,-1092.0,52.0,-24.0
13864,-1092.0,52.0,-24.0
13880,-1040.0,32.0,-24.0
13896,-1040.0,32.0,-24.0
13914,-1040.0,32.0,-24.0
13930,-1040.0,32.0,-24.0
13947,-1040.0,32.0,-24.0
13964,-1040.0,32.0,-24.0
13980,-1040.0,32.0,-24.0
13997,-1056.0,132.0,-56.0
14013,-1056.0,132.0,-56.0
14030,-1056.0,132.0,-56.0
14047,-1056.0,132.0,-56.0
14063,-1056.0,132.0,-56.0
14080,-1056.0,132.0,-56.0
14097,-1064.0,100.0,-72.0
14114,-1064.0,100.0,-72.0
14130,-1064.0,100.0,-72.0
14147,-1064.0,100.0,-72.0
14164,-1064.0,100.0,-72.0
14180,-1064.0,100.0,-72.0
14197,-1080.0,184.0,-112.0
14214,-1080.0,184.0,-112.0
14230,-1080.0,184.0,-112.0
14246,-1080.0,184.0,-112.0
14264,-1080.0,184.0,-112.0
14280,-1080.0,184.0,-112.0
14297,-1196.0,332.0,-196.0
14314,-1196.0,332.0,-196.0
14330,-1196.0,332.0,-196.0
14346,-1196.0,332.0,-196.0
14363,-1196.0,332.0,-196.0
14379,-1196.0,332.0,-196.0
14397,-1196.0,332.0,-196.0
14414,-1088.0,216.0,-16.0
14429,-1088.0,216.0,-16.0
14447,-1088.0,216.0,-16.0
14464,-1088.0,216.0,-16.0
14480,-1088.0,216.0,-16.0
14497,-1088.0,216.0,-16.0
14514,-868.0,152.0,-68.0
14530,-868.0,152.0,-68.0
14547,-868.0,152.0,-68.0
14564,-868.0,152.0,-68.0
14580,-868.0,152.0,-68.0
14597,-868.0,152.0,-68.0
14614,-1000.0,268.0,4.0
14631,-1000.0,268.0,4.0
14647,-1000.0,268.0,4.0
14664,-1000.0,268.0,4.0
14680,-1000.0,268.0,4.0
14697,-1000.0,268.0,4.0
14714,-1044.0,196.0,164.0
14730,-1044.0,196.0,164.0
14747,-1044.0,196.0,164.0
14763,-1044.0,196.0,164.0
14780,-1044.0,196.0,164.0
14797,-1044.0,196.0,164.0
14813,-1036.0,244.0,40.0
14830,-1036.0,244.0,40.0
14847,-1036.0,244.0,40.0
14864,-1036.0,244.0,40.0
14881,-1036.0,244.0,40.0
14897,-1036.0,244.0,40.0
14913,-1036.0,244.0,40.0
14931,-1040.0,248.0,0.0
